last_name, first_name,player_id,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,year
Kepler, Max,596146,142,MIN,RF,29,161,2,4.34,27.9,2022
Hayes, Ke'Bryan,663647,134,PIT,3B,25,199,,4.41,27.9,2022
Barrero, Jose,676480,113,CIN,SS,24,33,,4.49,27.9,2022
Madris, Bligh,676632,134,PIT,RF,26,47,,4.38,27.9,2022
Dozier, Hunter,641531,118,KC,1B,30,165,,4.49,27.9,2022
Palacios, Richie,680700,114,CLE,LF,25,41,,4.35,27.9,2022
Fortes, Nick,663743,146,MIA,C,25,73,,4.48,27.9,2022
Brown, Seth,664913,133,OAK,1B,29,149,,4.51,27.9,2022
Blackmon, Charlie,453568,115,COL,DH,35,211,1,4.36,27.9,2022
Rooker, Brent,667670,118,KC,LF,27,10,,,27.8,2022
Bolt, Skye,621450,133,OAK,CF,28,37,1,4.45,27.8,2022
Torkelson, Spencer,679529,116,DET,1B,22,120,,4.54,27.8,2022
De La Cruz, Bryan,650559,146,MIA,CF,25,116,1,4.52,27.8,2022
Owings, Chris,572008,110,BAL,2B,30,22,,4.34,27.8,2022
Arroyo, Christian,624414,111,BOS,2B,27,115,,4.42,27.8,2022
Thompson, Trayce,572204,119,LAD,LF,31,61,,4.47,27.8,2022
Adames, Willy,642715,158,MIL,SS,26,159,1,4.41,27.8,2022
Riley, Austin,663586,144,ATL,3B,25,226,,4.5,27.8,2022
Melendez, MJ,669004,118,KC,C,23,152,,4.21,27.8,2022
Encarnacion, Jerar,666464,146,MIA,LF,24,27,,4.48,27.8,2022
Hays, Austin,669720,110,BAL,LF,26,226,,4.36,27.8,2022
Gordon, Nick,624503,142,MIN,LF,26,153,1,4.41,27.8,2022
Pollock, AJ,572041,145,CWS,LF,34,202,1,4.42,27.8,2022
Bleday, JJ,668709,146,MIA,CF,24,46,,4.41,27.8,2022
Franco, Wander,677551,139,TB,SS,21,131,1,4.29,27.8,2022
DeJong, Paul,657557,138,STL,SS,28,46,,4.47,27.8,2022
Burger, Jake,669394,145,CWS,3B,26,57,,4.5,27.8,2022
Naquin, Tyler,571980,121,NYM,RF,31,91,,4.44,27.7,2022
Wisdom, Patrick,621550,112,CHC,3B,30,130,,4.5,27.8,2022
Greene, Riley,682985,116,DET,CF,21,162,,4.29,27.7,2022
Luplow, Jordan,656669,109,AZ,RF,28,56,,4.45,27.8,2022
Segura, Jean,516416,143,PHI,2B,32,187,3,4.31,27.7,2022
Brosseau, Mike,670712,158,MIL,3B,28,41,,4.49,27.7,2022
Grissom, Vaughn,687093,144,ATL,2B,21,59,,4.47,27.7,2022
India, Jonathan,663697,113,CIN,2B,25,135,,4.46,27.7,2022
Díaz, Aledmys,649557,117,HOU,LF,31,121,1,4.34,27.7,2022
Tucker, Cole,657061,134,PIT,RF,25,22,,4.35,27.7,2022
Stevenson, Cal,670276,133,OAK,CF,25,20,,,27.7,2022
Lopez, Nicky,670032,118,KC,2B,27,211,,4.24,27.7,2022
Castellanos, Nick,592206,143,PHI,RF,30,202,,4.43,27.7,2022
Allen, Nick,669397,133,OAK,SS,23,128,,4.42,27.7,2022
Alcántara, Sergio,642727,109,AZ,3B,25,79,,4.43,27.6,2022
Kirilloff, Alex,666135,142,MIN,LF,24,71,,4.32,27.6,2022
Harper, Bryce,547180,143,PHI,DH,29,157,,4.4,27.6,2022
Park, Hoy,660829,134,PIT,2B,26,19,,4.3,27.6,2022
Sosa, Lenyn,672820,145,CWS,SS,22,15,,4.57,27.6,2022
Smith, Kevin,675656,133,OAK,3B,25,45,,4.48,27.6,2022
Walton, Donovan,622268,137,SF,SS,28,35,,4.32,27.6,2022
Almora Jr., Albert,546991,113,CIN,RF,28,106,,4.45,27.6,2022
Laureano, Ramón,657656,133,OAK,RF,27,113,,4.43,27.6,2022
Rosario, Eddie,592696,144,ATL,LF,30,79,,4.28,27.6,2022
Mathias, Mark,664029,140,TEX,DH,27,23,,4.43,27.6,2022
Contreras, Willson,575929,112,CHC,C,30,173,,4.43,27.6,2022
Capel, Conner,668843,133,OAK,RF,25,22,,4.31,27.6,2022
Lowe, Brandon,664040,139,TB,2B,27,84,,4.37,27.5,2022
Cabrera, Oswaldo,665828,147,NYY,RF,23,47,,4.47,27.5,2022
Peralta, David,444482,139,TB,LF,34,148,,4.44,27.6,2022
Payton, Mark,592622,145,CWS,LF,30,10,,,27.6,2022
Lindor, Francisco,596019,121,NYM,SS,28,237,,4.44,27.5,2022
Reyes, Victor,622682,116,DET,RF,27,119,,4.5,27.5,2022
Lagares, Juan,501571,108,LAA,RF,33,23,,4.49,27.5,2022
Soto, Livan,670869,108,LAA,SS,22,19,,,27.5,2022
Hiura, Keston,669374,158,MIL,1B,25,51,,4.62,27.5,2022
Albies, Ozzie,645277,144,ATL,2B,25,88,3,4.2,27.5,2022
Benintendi, Andrew,643217,147,NYY,LF,27,186,1,4.38,27.5,2022
Anderson, Brian,605119,146,MIA,3B,29,125,,4.44,27.5,2022
Smith, Will,669257,119,LAD,C,27,160,,4.5,27.5,2022
Jansen, Danny,643376,141,TOR,C,27,61,,4.51,27.5,2022
Goodrum, Niko,592348,117,HOU,2B,30,12,,,27.5,2022
Mountcastle, Ryan,663624,110,BAL,1B,25,165,,4.51,27.5,2022
Bichette, Bo,666182,141,TOR,SS,24,237,,4.5,27.5,2022
Canha, Mark,592192,121,NYM,LF,33,197,,4.46,27.5,2022
Ibáñez, Andy,628451,140,TEX,3B,29,46,,4.41,27.5,2022
Brennan, Will,686823,114,CLE,LF,24,25,,4.41,27.4,2022
Ramos, Heliot,671218,137,SF,RF,22,10,,,27.4,2022
Andújar, Miguel,609280,134,PIT,LF,27,54,,4.51,27.4,2022
Garcia, Dermis,660650,133,OAK,1B,24,39,,4.65,27.4,2022
Steer, Spencer,668715,113,CIN,3B,24,34,,4.53,27.4,2022
Madrigal, Nick,663611,112,CHC,2B,25,115,,4.37,27.4,2022
Reynolds, Matt,608703,113,CIN,2B,31,92,,4.58,27.4,2022
Mondesi, Adalberto,609275,118,KC,SS,26,10,5,,27.4,2022
Moncada, Yoán,660162,145,CWS,3B,27,116,,4.39,27.4,2022
Moreno, Gabriel,672515,141,TOR,C,22,30,1,4.33,27.4,2022
McNeil, Jeff,643446,121,NYM,2B,30,222,,4.16,27.4,2022
Stubbs, Garrett,596117,143,PHI,C,29,34,,4.41,27.3,2022
Judge, Aaron,592450,147,NYY,CF,30,166,,4.66,27.3,2022
Gregorius, Didi,544369,143,PHI,SS,32,81,,4.38,27.3,2022
Castro, Rodolfo,666801,134,PIT,2B,23,100,,4.45,27.3,2022
Rojas, Josh,668942,109,AZ,3B,28,160,,4.37,27.3,2022
Clemens, Kody,665019,116,DET,3B,26,38,,4.47,27.3,2022
Wendle, Joey,621563,146,MIA,3B,32,170,,4.29,27.3,2022
Bryant, Kris,592178,115,COL,LF,30,67,,4.47,27.3,2022
Betts, Mookie,605141,119,LAD,RF,29,191,,4.45,27.3,2022
Castillo, Diego,660636,134,PIT,SS,24,88,,4.57,27.3,2022
Candelario, Jeimer,600869,116,DET,3B,28,159,,4.51,27.3,2022
Mayfield, Jack,608686,108,LAA,3B,31,27,,4.42,27.3,2022
O'Hearn, Ryan,656811,118,KC,DH,28,37,,4.54,27.3,2022
Sánchez, Jesús,660821,146,MIA,CF,24,115,,4.48,27.3,2022
Carpenter, Kerry,681481,116,DET,DH,24,33,,4.42,27.3,2022
Perdomo, Geraldo,672695,109,AZ,SS,22,164,,4.48,27.2,2022
Gurriel Jr., Lourdes,666971,141,TOR,LF,28,182,,4.44,27.3,2022
Pratto, Nick,668472,118,KC,1B,23,40,,4.4,27.2,2022
Meadows, Austin,640457,116,DET,RF,27,39,,4.4,27.2,2022
Donovan, Brendan,680977,138,STL,2B,25,220,1,4.38,27.2,2022
Kelenic, Jarred,672284,136,SEA,CF,22,47,1,4.39,27.2,2022
Muncy, Max,571970,119,LAD,3B,31,126,,4.43,27.2,2022
Rutschman, Adley,668939,110,BAL,C,24,158,,4.4,27.2,2022
Bart, Joey,663698,137,SF,C,25,59,,4.61,27.1,2022
Hager, Jake,606993,109,AZ,2B,29,21,,4.61,27.2,2022
Gallo, Joey,608336,119,LAD,LF,28,62,,4.58,27.1,2022
Vargas, Ildemaro,545121,120,WSH,3B,30,102,,4.48,27.1,2022
Miller, Brad,543543,140,TEX,LF,32,62,,4.44,27.1,2022
Renfroe, Hunter,592669,158,MIL,RF,30,137,,4.52,27.1,2022
Refsnyder, Rob,608701,111,BOS,RF,31,49,,4.47,27.1,2022
Correa, Carlos,621043,142,MIN,SS,27,180,1,4.58,27.1,2022
Vavra, Terrin,679631,110,BAL,2B,25,28,,4.53,27.1,2022
Bohm, Alec,664761,143,PHI,3B,25,257,,4.59,27.1,2022
Massey, Michael,686681,118,KC,2B,24,59,,4.47,27.1,2022
Díaz, Yandy,650490,139,TB,3B,30,224,,4.53,27.1,2022
Lowe, Nathaniel,663993,140,TEX,1B,26,214,,4.39,27.1,2022
Bradley Jr., Jackie,598265,141,TOR,RF,32,151,,4.42,27,2022
McKinney, Billy,641856,133,OAK,RF,27,18,,4.44,27,2022
Huff, Sam,669087,140,TEX,C,24,37,,4.6,27,2022
Odor, Rougned,596059,110,BAL,2B,28,109,1,4.39,27,2022
Harrison, Josh,543281,145,CWS,2B,34,139,,4.49,27,2022
Drury, Brandon,592273,135,SD,3B,29,192,,4.52,27,2022
Stowers, Kyle,669065,110,BAL,LF,24,29,,4.55,27,2022
Larnach, Trevor,663616,142,MIN,LF,25,59,,4.48,27,2022
García, Luis,671277,120,WSH,SS,22,153,,4.28,27,2022
Heyward, Jason,518792,112,CHC,CF,32,56,,4.43,27,2022
Contreras, William,661388,144,ATL,C,24,126,,4.51,27,2022
Espinal, Santiago,669289,141,TOR,2B,27,197,,4.38,27,2022
Ortega, Rafael,542364,112,CHC,CF,31,98,,4.53,27,2022
Yastrzemski, Mike,573262,137,SF,CF,31,138,,4.41,27,2022
Schoop, Jonathan,570731,116,DET,2B,30,183,,4.61,27,2022
Trammell, Taylor,666211,136,SEA,RF,24,29,,4.33,27,2022
Dickerson, Corey,572816,138,STL,LF,33,126,,4.35,27,2022
Marte, Ketel,606466,109,AZ,2B,28,193,1,4.46,27,2022
Soler, Jorge,624585,146,MIA,LF,30,80,,4.66,26.9,2022
Beckham, Tim,542921,142,MIN,DH,32,10,,,26.9,2022
Rivera, Emmanuel,656896,109,AZ,3B,26,134,,4.68,26.9,2022
Gurriel, Yuli,493329,117,HOU,1B,38,228,,4.45,26.9,2022
Herrera, Odúbel,546318,143,PHI,CF,30,74,1,4.28,26.9,2022
Torres, Gleyber,650402,147,NYY,2B,25,152,,4.51,26.9,2022
Hernández, Enrique,571771,111,BOS,CF,30,131,,4.57,26.9,2022
Bride, Jonah,681146,133,OAK,2B,26,65,,4.52,26.9,2022
Jung, Josh,673962,140,TEX,3B,24,29,,4.57,26.9,2022
Haniger, Mitch,571745,136,SEA,RF,31,63,,4.6,26.9,2022
Freeman, Freddie,518692,119,LAD,1B,32,253,,4.48,26.9,2022
Bemboom, Anthony,621532,110,BAL,C,32,18,,4.52,26.9,2022
Mejía, Francisco,642336,139,TB,C,26,91,,4.42,26.9,2022
Montero, Elehuris,660707,115,COL,3B,23,59,,4.66,26.9,2022
Gorman, Nolan,669357,138,STL,2B,22,57,,4.38,26.9,2022
Pinto, René,650907,139,TB,C,25,20,,4.46,26.9,2022
Crawford, J.P.,641487,136,SEA,SS,27,230,,4.45,26.8,2022
Arraez, Luis,650333,142,MIN,1B,25,221,,4.49,26.8,2022
Joe, Connor,656582,115,COL,LF,29,165,,4.57,26.8,2022
Yepez, Juan,660766,138,STL,LF,24,94,,4.66,26.8,2022
Verdugo, Alex,657077,111,BOS,LF,26,240,,4.38,26.8,2022
Beaty, Matt,607461,135,SD,RF,29,14,,,26.8,2022
Duffy, Matt,622110,108,LAA,3B,31,89,,4.56,26.8,2022
Raleigh, Cal,663728,136,SEA,C,25,89,,4.57,26.8,2022
Frazier, Adam,624428,136,SEA,2B,30,221,,4.4,26.8,2022
Villar, Jonathan,542340,108,LAA,2B,31,89,,4.42,26.8,2022
Baty, Brett,683146,121,NYM,3B,22,13,,,26.8,2022
Farmer, Kyle,571657,113,CIN,SS,31,209,,4.58,26.8,2022
Hernandez, Yonny,660634,109,AZ,3B,24,16,,,26.8,2022
MacKinnon, David,676950,133,OAK,1B,27,14,,,26.7,2022
Heineman, Tyler,623168,134,PIT,C,31,52,,4.45,26.7,2022
Trejo, Alan,676701,115,COL,SS,26,38,,4.7,26.7,2022
Villar, David,681584,137,SF,3B,25,45,,4.59,26.7,2022
Frazier, Jackson,640449,112,CHC,DH,27,17,,,26.7,2022
Vosler, Jason,613564,137,SF,3B,28,35,,4.55,26.7,2022
Urías, Ramón,602104,110,BAL,3B,28,147,,4.66,26.7,2022
Simmons, Andrelton,592743,112,CHC,SS,32,39,,4.54,26.7,2022
Bote, David,623520,112,CHC,3B,29,44,,4.5,26.7,2022
Adams, Riley,656180,120,WSH,C,26,45,,4.62,26.7,2022
Barnes, Austin,605131,119,LAD,C,32,72,,4.66,26.7,2022
Murphy, Tom,608596,136,SEA,C,31,11,,,26.7,2022
Rodgers, Brendan,663898,115,COL,2B,25,233,,4.52,26.7,2022
Matijevic, J.J.,656695,117,HOU,DH,26,21,,4.35,26.7,2022
Garlick, Kyle,664247,142,MIN,LF,30,46,,4.68,26.6,2022
Guerrero, Vladimir,665489,141,TOR,1B,23,279,,4.56,26.6,2022
Maton, Nick,665155,143,PHI,2B,25,18,,,26.6,2022
Sheets, Gavin,657757,145,CWS,RF,26,128,,4.52,26.6,2022
Bregman, Alex,608324,117,HOU,3B,28,201,,4.6,26.6,2022
Lopez, Alejo,664670,113,CIN,2B,26,61,,4.4,26.6,2022
Soto, Juan,665742,135,SD,RF,23,257,,4.39,26.6,2022
Profar, Jurickson,595777,135,SD,LF,29,227,,4.48,26.6,2022
Walker, Christian,572233,109,AZ,1B,31,189,,4.64,26.6,2022
Ozuna, Marcell,542303,144,ATL,DH,31,136,,4.67,26.6,2022
Tucker, Kyle,663656,117,HOU,RF,25,159,,4.51,26.6,2022
Stephenson, Tyler,663886,113,CIN,C,25,56,,4.64,26.5,2022
Smith, Pavin,656976,109,AZ,RF,26,83,,4.57,26.5,2022
Robinson, Chuckie,642020,113,CIN,C,27,26,,4.61,26.5,2022
Knapp, Andrew,595284,137,SF,C,30,12,,,26.5,2022
Adrianza, Ehire,501303,144,ATL,3B,32,38,,4.37,26.5,2022
Alvarez, Yordan,670541,117,HOU,DH,25,163,,4.53,26.5,2022
Davis, J.D.,605204,137,SF,DH,29,96,,4.71,26.5,2022
Arcia, Orlando,606115,144,ATL,2B,27,77,,4.7,26.5,2022
Serven, Brian,661531,115,COL,C,27,67,,4.52,26.5,2022
Nola, Austin,543592,135,SD,C,32,160,,4.74,26.4,2022
Proctor, Ford,665154,137,SF,2B,25,10,,,26.4,2022
Santander, Anthony,623993,110,BAL,RF,27,149,,4.67,26.4,2022
Urías, Luis,649966,158,MIL,3B,25,140,,4.63,26.4,2022
Neuse, Sheldon,641914,133,OAK,3B,27,119,,4.63,26.4,2022
Rojas, Jose,670351,108,LAA,3B,29,12,,,26.4,2022
Schwarber, Kyle,656941,143,PHI,LF,29,147,,4.51,26.4,2022
Rojas, Miguel,500743,146,MIA,SS,33,206,,4.61,26.4,2022
LeMahieu, DJ,518934,147,NYY,3B,33,218,,4.7,26.4,2022
Higgins, P.J.,664731,112,CHC,C,29,80,,4.51,26.4,2022
Stefanic, Michael,683021,108,LAA,2B,26,28,,4.59,26.4,2022
Garver, Mitch,641598,140,TEX,DH,31,50,,4.68,26.3,2022
Machado, Manny,592518,135,SD,3B,29,196,,4.71,26.3,2022
Olson, Matt,621566,144,ATL,1B,28,201,,4.65,26.3,2022
Gonzalez, Marwin,503556,147,NYY,SS,33,50,,4.55,26.3,2022
Mazara, Nomar,608577,135,SD,RF,27,57,,4.57,26.3,2022
Gomes, Yan,543228,112,CHC,C,34,107,,4.72,26.3,2022
Groshans, Jordan,677954,146,MIA,3B,22,22,,4.58,26.3,2022
Hall, Darick,669742,143,PHI,DH,26,35,,4.75,26.3,2022
Castro, Jason,488771,117,HOU,C,35,16,,4.54,26.3,2022
Smith, Dominic,642086,121,NYM,1B,27,52,,4.52,26.3,2022
Campusano, Luis,669134,135,SD,C,23,17,,4.79,26.2,2022
Henry, Payton,668721,146,MIA,C,25,13,,4.73,26.2,2022
