last_name, first_name,player_id,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,year
McGehee, Casey,431171,116,DET,3B,33,43,,4.6,26.4,2016
Profar, Jurickson,595777,140,TEX,3B,23,118,1,4.48,26.3,2016
Pacheco, Jordan,457574,113,CIN,,30,19,,,26.3,2016
Belt, Brandon,474832,137,SF,1B,28,158,,4.45,26.3,2016
Jay, Jon,445055,135,SD,CF,31,169,,4.49,26.3,2016
Freeman, Freddie,518692,144,ATL,1B,26,172,,4.5,26.3,2016
Phegley, Josh,572033,133,OAK,C,28,25,,4.42,26.3,2016
Romine, Austin,519222,147,NYY,C,27,76,,4.51,26.3,2016
Panik, Joe,605412,137,SF,2B,25,194,,4.4,26.3,2016
Coghlan, Chris,458085,112,CHC,LF,31,107,,4.4,26.2,2016
Petit, Gregorio,463610,108,LAA,SS,31,97,,4.57,26.3,2016
Walsh, Colin,595023,158,MIL,3B,26,13,,,26.2,2016
Arenado, Nolan,571448,115,COL,3B,25,223,1,4.51,26.2,2016
Francoeur, Jeff,425796,146,MIA,LF,32,111,,4.6,26.2,2016
Johnson, Chris,453400,146,MIA,1B,31,78,1,4.69,26.2,2016
Sanchez, Gary,596142,147,NYY,C,23,82,,4.49,26.2,2016
Moss, Brandon,461235,138,STL,LF,32,94,1,4.47,26.2,2016
Gordon, Alex,460086,118,KC,LF,32,143,,4.5,26.2,2016
Frazier, Todd,453943,145,CWS,3B,30,166,,4.49,26.2,2016
Hosmer, Eric,543333,118,KC,1B,26,269,,4.46,26.2,2016
Walker, Neil,435522,121,NYM,2B,30,118,1,4.48,26.2,2016
Shaw, Travis,543768,111,BOS,3B,26,154,,4.46,26.2,2016
Janish, Paul,457926,110,BAL,3B,33,11,,,26.2,2016
Beckham, Gordon,493596,137,SF,2B,29,99,,4.57,26.1,2016
Peralta, Jhonny,425509,138,STL,3B,34,111,,4.65,26.1,2016
Peña, Francisco,506747,110,BAL,C,26,12,,,26.1,2016
Rosario, Alberto,451705,138,STL,C,29,22,,4.58,26.1,2016
Turner, Justin,457759,119,LAD,3B,31,223,,4.58,26.1,2016
Plouffe, Trevor,461858,142,MIN,3B,30,122,,4.56,26.1,2016
Cruz, Nelson,443558,136,SEA,DH,35,206,,4.54,26.1,2016
Waldrop, Kyle,592835,113,CIN,,24,10,,,26.1,2016
Selsky, Steve,592731,113,CIN,RF,26,17,,,26.1,2016
Machado, Manny,592518,110,BAL,3B,23,230,,4.63,26.1,2016
Cron, C.J.,543068,108,LAA,1B,26,153,,4.65,26,2016
Scruggs, Xavier,489305,146,MIA,1B,28,22,,4.66,26.1,2016
Vogt, Stephen,519390,133,OAK,C,31,153,,4.45,26,2016
Hardy, J.J.,429666,110,BAL,SS,33,182,,4.63,26,2016
Soto, Geovany,434567,108,LAA,C,33,27,,4.7,26,2016
Ruf, Darin,573131,143,PHI,LF,29,28,,4.72,26,2016
Franco, Maikel,596748,143,PHI,3B,23,226,,4.67,26,2016
Smith, Seth,452234,136,SEA,RF,33,144,,4.51,26,2016
Calhoun, Kole,594777,108,LAA,RF,28,220,,4.52,26,2016
Colón, Christian,518568,118,KC,2B,27,67,,4.57,26,2016
Andino, Robert,435180,146,MIA,2B,32,11,,,26,2016
Joyce, Matt,459964,134,PIT,RF,31,85,1,4.62,26,2016
Robinson, Clint,519208,120,WSH,1B,31,70,,4.55,26,2016
Centeno, Juan,518542,142,MIN,C,26,82,,4.59,26,2016
Phillips, Brandon,408252,113,CIN,2B,35,264,1,4.67,26,2016
Beltré, Adrián,134181,140,TEX,3B,37,229,,4.54,25.9,2016
De Jesús Jr., Iván,474443,113,CIN,SS,29,91,,4.49,25.9,2016
Perez, Salvador,521692,118,KC,C,26,155,,4.69,25.9,2016
Cozart, Zack,446359,113,CIN,SS,30,175,,4.51,25.9,2016
Rizzo, Anthony,519203,112,CHC,1B,26,223,,4.47,25.9,2016
Hanigan, Ryan,452672,111,BOS,C,35,42,,4.74,25.9,2016
Holliday, Matt,407812,138,STL,LF,36,164,,4.51,25.8,2016
Choi, Ji-Man,596847,108,LAA,1B,25,48,,4.32,25.8,2016
Holaday, Bryan,592407,111,BOS,C,28,35,,4.59,25.8,2016
Nava, Daniel,537953,118,KC,LF,33,43,,4.69,25.8,2016
Ruiz, Carlos,434563,119,LAD,C,37,74,,4.63,25.8,2016
Santana, Carlos,467793,114,CLE,DH,30,247,,4.54,25.8,2016
Werth, Jayson,150029,120,WSH,LF,37,183,,4.61,25.7,2016
Headley, Chase,452104,147,NYY,3B,32,163,,4.62,25.7,2016
Kang, Jung Ho,628356,134,PIT,3B,29,105,,4.62,25.7,2016
Hundley, Nick,460026,115,COL,C,32,115,,4.62,25.7,2016
Chirinos, Robinson,455139,140,TEX,C,32,54,,4.63,25.7,2016
Beltrán, Carlos,136860,140,TEX,DH,39,206,,4.47,25.7,2016
Saltalamacchia, Jarrod,457454,116,DET,C,31,59,1,4.76,25.6,2016
Moreland, Mitch,519048,140,TEX,1B,30,141,,4.42,25.6,2016
Cervelli, Francisco,465041,134,PIT,C,30,147,,4.58,25.6,2016
Valbuena, Luis,472528,117,HOU,3B,30,84,,4.62,25.6,2016
Abreu, José,547989,145,CWS,1B,29,267,,4.64,25.6,2016
Suzuki, Kurt,435559,142,MIN,C,32,130,,4.75,25.6,2016
Escobar, Yunel,488862,108,LAA,3B,33,268,,4.6,25.5,2016
Lucroy, Jonathan,518960,140,TEX,C,30,181,1,4.63,25.5,2016
Cabrera, Melky,466320,145,CWS,LF,31,249,,4.5,25.5,2016
Ross, David,424325,112,CHC,C,39,57,,4.66,25.5,2016
Flores, Wilmer,527038,121,NYM,3B,24,102,1,4.59,25.5,2016
Adams, Matt,571431,138,STL,1B,27,80,,4.6,25.5,2016
Uribe, Juan,346874,114,CLE,3B,37,87,,4.65,25.5,2016
Tulowitzki, Troy,453064,141,TOR,SS,31,181,,4.61,25.5,2016
Mathis, Jeff,425772,146,MIA,C,33,40,,4.67,25.5,2016
Butera, Drew,460077,118,KC,C,32,46,,4.64,25.5,2016
Gillaspie, Conor,543216,137,SF,3B,28,79,,4.56,25.5,2016
Cabrera, Asdrúbal,452678,121,NYM,SS,30,167,1,4.68,25.5,2016
Seager, Kyle,572122,136,SEA,3B,28,195,1,4.58,25.5,2016
Jaso, John,444379,134,PIT,1B,32,157,,4.62,25.4,2016
Nicholas, Brett,592592,140,TEX,C,27,17,,,25.4,2016
Judge, Aaron,592450,147,NYY,RF,24,18,,,25.4,2016
Ethier, Andre,444843,119,LAD,,34,11,,,25.4,2016
Stewart, Chris,455755,134,PIT,C,34,44,,4.69,25.4,2016
Gennett, Scooter,571697,158,MIL,2B,26,191,,4.51,25.4,2016
Markakis, Nick,455976,144,ATL,RF,32,240,,4.54,25.4,2016
Decker, Jaff,543094,139,TB,RF,26,16,,4.36,25.4,2016
Cabrera, Ramón,541608,113,CIN,C,26,69,,4.57,25.4,2016
Rupp, Cameron,519237,143,PHI,C,27,143,,4.75,25.4,2016
Flowers, Tyler,452095,144,ATL,C,30,89,,4.6,25.3,2016
Sands, Jerry,543742,145,CWS,DH,28,19,,4.76,25.3,2016
Lowrie, Jed,476704,133,OAK,2B,32,122,,4.65,25.3,2016
Martin, Russell,431145,141,TOR,C,33,166,,4.74,25.3,2016
Maldonado, Martín,455117,158,MIL,C,29,77,,4.76,25.3,2016
Bautista, José,430832,141,TOR,RF,35,153,,4.79,25.3,2016
Kemp, Matt,461314,144,ATL,RF,31,209,,4.77,25.3,2016
Choo, Shin-Soo,425783,140,TEX,RF,33,55,,4.49,25.2,2016
Kratz, Erik,456124,134,PIT,C,36,19,,4.69,25.2,2016
Joseph, Tommy,571830,143,PHI,1B,24,104,,4.85,25.2,2016
Piña, Manny,444489,158,MIL,C,29,25,,4.74,25.2,2016
Brantley, Michael,488726,114,CLE,LF,29,16,,,25.2,2016
Wright, David,431151,121,NYM,3B,33,27,,,25.2,2016
Gutierrez, Franklin,429711,136,SEA,RF,33,62,,4.8,25.2,2016
Gyorko, Jedd,576397,138,STL,2B,27,134,,4.59,25.2,2016
Morneau, Justin,408047,145,CWS,DH,35,85,,4.54,25.2,2016
Gosewisch, Tuffy,488912,109,AZ,C,32,29,,4.72,25.2,2016
Encarnación, Edwin,429665,141,TOR,DH,33,209,,4.69,25.2,2016
Alvarez, Pedro,476883,110,BAL,DH,29,115,,4.58,25.2,2016
Tejada, Rubén,514913,137,SF,3B,26,27,,4.78,25.1,2016
Duda, Lucas,446263,121,NYM,1B,30,57,,4.75,25.2,2016
Posey, Buster,457763,137,SF,C,29,237,,4.62,25.1,2016
Barnhart, Tucker,571466,113,CIN,C,25,158,,4.69,25.1,2016
Wieters, Matt,446308,110,BAL,C,30,138,1,4.69,25.1,2016
Vargas, Kennys,573627,142,MIN,1B,25,45,,,25.1,2016
Leon, Sandy,506702,111,BOS,C,27,106,,4.61,25,2016
Colabello, Chris,499624,141,TOR,1B,32,11,,,25,2016
Iannetta, Chris,455104,136,SEA,C,33,89,,4.8,25,2016
Reynolds, Mark,448602,115,COL,1B,32,145,,4.71,25,2016
Perez, Roberto,547379,114,CLE,C,27,83,,4.84,24.9,2016
Gimenez, Chris,460269,114,CLE,C,33,52,,4.73,24.9,2016
Wallace, Brett,477165,135,SD,3B,29,69,,4.76,24.9,2016
Votto, Joey,458015,113,CIN,1B,32,202,,4.7,24.9,2016
Solarte, Yangervis,500208,135,SD,3B,28,161,,4.81,24.8,2016
Castillo, Welington,456078,109,AZ,C,29,161,,4.73,24.9,2016
Reed, AJ,607223,117,HOU,1B,23,34,,4.7,24.8,2016
Napoli, Mike,435063,114,CLE,1B,34,169,,4.82,24.8,2016
Rivera, René,425784,121,NYM,C,32,61,,4.86,24.7,2016
Canó, Robinson,429664,136,SEA,2B,33,239,,4.61,24.7,2016
Loney, James,425766,121,NYM,1B,32,134,,4.82,24.6,2016
Lind, Adam,452252,136,SEA,1B,32,141,,4.77,24.6,2016
Ellis, A.J.,454560,143,PHI,C,35,58,,4.86,24.5,2016
Alonso, Yonder,475174,133,OAK,1B,29,196,,4.81,24.5,2016
Teixeira, Mark,407893,147,NYY,1B,36,141,,4.73,24.5,2016
Sucre, Jesús,491696,136,SEA,C,28,12,,,24.5,2016
Casali, Curt,592200,139,TB,C,27,60,,4.86,24.5,2016
Pierzynski, A.J.,150229,144,ATL,C,39,125,,4.65,24.4,2016
Moustakas, Mike,519058,118,KC,3B,27,35,,,24.4,2016
Cabrera, Miguel,408234,116,DET,1B,33,197,1,4.86,24.3,2016
Fielder, Prince,425902,140,TEX,DH,32,122,,4.87,24.2,2016
Grandal, Yasmani,518735,119,LAD,C,27,138,1,4.89,24.2,2016
Maxwell, Bruce,622194,133,OAK,C,25,40,,4.9,24.2,2016
Morales, Kendrys,434778,118,KC,DH,33,190,,4.83,24.2,2016
Clevenger, Steve,502182,136,SEA,C,30,27,,4.93,24.1,2016
Bour, Justin,571506,146,MIA,1B,28,109,,4.64,24.1,2016
Avila, Alex,488671,145,CWS,C,29,60,,4.8,24.1,2016
Smoak, Justin,475253,141,TOR,1B,29,67,,4.94,24.1,2016
Lobaton, Jose,446653,120,WSH,C,31,40,1,,24.1,2016
Narváez, Omar,553882,145,CWS,C,24,50,,4.69,24,2016
González, Adrián,408236,119,LAD,1B,34,225,1,4.81,24,2016
Ramos, Wilson,467092,120,WSH,C,28,209,,4.86,24,2016
Rodriguez, Alex,121347,147,NYY,DH,40,71,,4.79,23.9,2016
Wilson, Bobby,435064,139,TB,C,33,78,,4.83,23.9,2016
Conger, Hank,474233,139,TB,C,28,38,,4.89,23.8,2016
Bandy, Jett,542908,108,LAA,C,26,60,,5.04,23.7,2016
Molina, Yadier,425877,138,STL,C,33,235,1,4.81,23.6,2016
Butler, Billy,456714,147,NYY,DH,30,94,,4.96,23.5,2016
Ortiz, David,120074,111,BOS,DH,40,147,,4.75,23.5,2016
Montero, Miguel,471083,112,CHC,C,32,101,,4.88,23.4,2016
Howard, Ryan,429667,143,PHI,1B,36,67,,4.89,23.2,2016
Thole, Josh,489365,141,TOR,C,29,41,,4.95,23.2,2016
Navarro, Dioner,425900,141,TOR,C,32,94,,4.96,23.2,2016
Lee, Dae-Ho,493193,136,SEA,1B,34,112,,5.1,23.1,2016
McCann, Brian,435263,147,NYY,C,32,113,,5.04,23,2016
Sánchez, Héctor,516949,135,SD,C,26,10,,,22.8,2016
Pujols, Albert,405395,108,LAA,DH,36,219,,5.02,22.6,2016
Martinez, Victor,400121,116,DET,DH,37,163,,4.76,22.5,2016
