last_name, first_name,player_id,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,year
Pederson, Joc,592626,119,LAD,CF,25,115,,4.37,26.5,2017
Alvarez, Pedro,476883,110,BAL,DH,30,12,,,26.4,2017
Wolters, Tony,547172,115,COL,C,25,109,,4.42,26.4,2017
Gómez, Miguel,622497,137,SF,2B,24,14,,,26.4,2017
Jaso, John,444379,134,PIT,RF,33,87,,4.53,26.4,2017
Carter, Chris,474892,147,NYY,1B,30,38,,4.71,26.4,2017
Gennett, Scooter,571697,113,CIN,2B,27,162,,4.4,26.4,2017
Hedges, Austin,595978,135,SD,C,24,108,,4.58,26.4,2017
Parra, Gerardo,467827,115,COL,LF,30,173,,4.32,26.4,2017
Smith, Seth,452234,110,BAL,RF,34,111,1,4.42,26.4,2017
Moss, Brandon,461235,118,KC,DH,33,87,,4.47,26.4,2017
Franklin, Nick,545338,108,LAA,,26,44,,4.37,26.4,2017
Zunino, Mike,572287,136,SEA,C,26,101,,4.56,26.4,2017
Calhoun, Kole,594777,108,LAA,RF,29,229,1,4.52,26.4,2017
Jay, Jon,445055,112,CHC,CF,32,187,,4.45,26.3,2017
Bruce, Jay,457803,114,CLE,RF,30,176,,4.4,26.3,2017
Flaherty, Ryan,475247,110,BAL,SS,30,17,,4.41,26.3,2017
Coghlan, Chris,458085,141,TOR,3B,32,25,,4.4,26.3,2017
Blanco, Andrés,433217,143,PHI,2B,33,49,,4.57,26.3,2017
Kim, Hyun Soo,547957,143,PHI,LF,29,84,,4.35,26.3,2017
Donaldson, Josh,518626,141,TOR,3B,31,143,,4.48,26.3,2017
García, Adonis,611177,144,ATL,3B,32,82,,4.48,26.3,2017
Phegley, Josh,572033,133,OAK,C,29,46,,4.47,26.3,2017
Asche, Cody,605125,145,CWS,DH,27,15,,,26.3,2017
Machado, Manny,592518,110,BAL,3B,24,225,1,4.63,26.2,2017
Castro, Jason,488771,142,MIN,C,30,127,,4.51,26.2,2017
Murphy, Daniel,502517,120,WSH,2B,32,211,,4.39,26.2,2017
Taijeron, Travis,607369,121,NYM,RF,28,16,,,26.2,2017
Walker, Neil,435522,158,MIL,2B,31,146,,4.46,26.2,2017
Cabrera, Melky,466320,118,KC,LF,32,301,,4.45,26.2,2017
Gordon, Alex,460086,118,KC,LF,33,163,,4.5,26.2,2017
Telis, Tomás,542513,146,MIA,1B,26,56,,4.5,26.2,2017
Choo, Shin-Soo,425783,140,TEX,RF,34,200,,4.44,26.2,2017
La Stella, Tommy,600303,112,CHC,2B,28,49,,4.42,26.2,2017
Decker, Jaff,543094,133,OAK,CF,27,16,,,26.1,2017
Hoskins, Rhys,656555,143,PHI,LF,24,50,,4.49,26.1,2017
Moore, Tyler,489138,146,MIA,1B,30,57,,4.62,26.1,2017
Pedroia, Dustin,456030,111,BOS,2B,33,190,,4.42,26.1,2017
Voit, Luke,572228,138,STL,1B,26,42,,4.62,26.1,2017
Hardy, J.J.,429666,110,BAL,SS,34,108,,4.62,26.1,2017
Mauer, Joe,408045,142,MIN,1B,34,253,1,4.53,26.1,2017
Ramirez, Hanley,434670,111,BOS,DH,33,192,,4.62,26.1,2017
Seager, Kyle,572122,136,SEA,3B,29,170,,4.47,26,2017
Sanchez, Gary,596142,147,NYY,C,24,177,,4.51,26,2017
Maile, Luke,571912,141,TOR,C,26,61,,4.66,26,2017
Santana, Carlos,467793,114,CLE,1B,31,231,,4.49,26,2017
Freese, David,501896,134,PIT,3B,34,190,,4.43,26,2017
Adams, Matt,571431,144,ATL,1B,28,105,,4.53,26,2017
Ruggiano, Justin,448605,137,SF,RF,35,14,,,26,2017
Franco, Maikel,596748,143,PHI,3B,24,225,,4.76,26,2017
Hundley, Nick,460026,137,SF,C,33,109,,4.59,26,2017
Brantley, Michael,488726,114,CLE,LF,30,149,1,4.56,26,2017
Nava, Daniel,537953,143,PHI,LF,34,73,,4.67,26,2017
Plawecki, Kevin,608700,121,NYM,C,26,46,,4.55,25.9,2017
Panik, Joe,605412,137,SF,2B,26,242,1,4.45,26,2017
Crawford, Brandon,543063,137,SF,SS,30,210,,4.41,25.9,2017
Iannetta, Chris,455104,109,ARI,C,34,88,,4.66,25.9,2017
Peralta, Jhonny,425509,138,STL,3B,35,17,,4.66,25.9,2017
Stewart, Chris,455755,134,PIT,C,35,44,,4.62,25.9,2017
Holliday, Matt,407812,147,NYY,DH,37,131,,4.59,25.9,2017
Cozart, Zack,446359,113,CIN,SS,31,176,,4.45,25.9,2017
Vázquez, Christian,543877,111,BOS,C,26,145,,4.49,25.9,2017
Phillips, Brandon,408252,108,LAA,2B,36,262,,4.59,25.9,2017
Ethier, Andre,444843,119,LAD,LF,35,16,,4.42,25.9,2017
Joseph, Caleb,543376,110,BAL,C,31,83,,4.63,25.9,2017
Centeno, Juan,518542,117,HOU,C,27,14,,,25.9,2017
Markakis, Nick,455976,144,ATL,RF,33,246,,4.49,25.9,2017
McMahon, Ryan,641857,115,COL,1B,22,13,,,25.8,2017
Prado, Martín,445988,146,MIA,3B,33,62,,4.6,25.8,2017
Cron, C.J.,543068,108,LAA,1B,27,88,,4.64,25.8,2017
Winker, Jesse,608385,113,CIN,RF,23,52,,4.54,25.8,2017
Mathis, Jeff,425772,109,ARI,C,34,67,,4.61,25.8,2017
Flowers, Tyler,452095,144,ATL,C,31,116,,4.52,25.7,2017
Suzuki, Kurt,435559,144,ATL,C,33,84,,4.66,25.7,2017
Rizzo, Anthony,519203,112,CHC,1B,27,234,,4.58,25.7,2017
Mesoraco, Devin,519023,113,CIN,C,29,54,,4.51,25.7,2017
Kelly, Carson,608348,138,STL,C,22,31,,4.72,25.7,2017
Piña, Manny,444489,158,MIL,C,30,98,,4.63,25.7,2017
Colón, Christian,518568,146,MIA,3B,28,28,,4.63,25.7,2017
Flores, Wilmer,527038,121,NYM,3B,25,124,,4.56,25.7,2017
Janish, Paul,457926,110,BAL,SS,34,10,,,25.7,2017
Shaw, Travis,543768,158,MIL,3B,27,174,,4.52,25.6,2017
Cuthbert, Cheslor,596144,118,KC,3B,24,51,,4.66,25.6,2017
Tulowitzki, Troy,453064,141,TOR,SS,32,103,,4.56,25.6,2017
Arenado, Nolan,571448,115,COL,3B,26,210,,4.58,25.6,2017
Moreland, Mitch,519048,111,BOS,1B,31,205,,4.36,25.6,2017
Duda, Lucas,446263,139,TB,1B,31,114,,4.68,25.6,2017
Ruiz, Carlos,434563,136,SEA,C,38,45,,4.58,25.6,2017
Werth, Jayson,150029,120,WSH,LF,38,85,,4.6,25.6,2017
Soto, Geovany,434567,145,CWS,C,34,10,1,,25.6,2017
Drew, Stephen,452220,120,WSH,SS,34,31,,4.59,25.5,2017
Vogt, Stephen,519390,158,MIL,C,32,101,,4.55,25.5,2017
Davidson, Matt,571602,145,CWS,DH,26,109,1,4.64,25.5,2017
Holaday, Bryan,592407,116,DET,C,29,14,,,25.5,2017
Perez, Salvador,521692,118,KC,C,27,130,,4.74,25.5,2017
Bautista, José,430832,141,TOR,RF,36,190,,4.75,25.5,2017
Martin, Russell,431145,141,TOR,C,34,116,,4.72,25.5,2017
Cruz, Nelson,443558,136,SEA,DH,36,185,,4.7,25.5,2017
Turner, Stuart,642156,113,CIN,C,25,26,,4.79,25.5,2017
Gillaspie, Conor,543216,137,SF,3B,29,40,,4.59,25.5,2017
Calhoun, Willie,641432,140,TEX,LF,22,13,,4.7,25.4,2017
Escobar, Yunel,488862,108,LAA,3B,34,183,,4.67,25.4,2017
Turner, Justin,457759,119,LAD,3B,32,187,,4.68,25.3,2017
Butera, Drew,460077,118,KC,C,33,50,,4.65,25.3,2017
Joseph, Tommy,571830,143,PHI,1B,25,164,,4.86,25.3,2017
Headley, Chase,452104,147,NYY,3B,33,204,,4.69,25.3,2017
Sandoval, Pablo,467055,137,SF,3B,30,97,,4.52,25.3,2017
Beltrán, Carlos,136860,117,HOU,DH,40,176,,4.48,25.3,2017
Smith, Dominic,642086,121,NYM,1B,22,49,,4.58,25.3,2017
Caratini, Victor,605170,112,CHC,C,23,32,,4.63,25.3,2017
Narváez, Omar,553882,145,CWS,C,25,102,,4.69,25.3,2017
Barnhart, Tucker,571466,113,CIN,C,26,147,,4.6,25.2,2017
Cervelli, Francisco,465041,134,PIT,C,31,108,,4.63,25.2,2017
Segedin, Rob,574847,119,LAD,1B,28,10,,,25.2,2017
Napoli, Mike,435063,140,TEX,1B,35,97,,4.77,25.2,2017
Cabrera, Asdrúbal,452678,121,NYM,SS,31,181,,4.66,25.2,2017
Lucroy, Jonathan,518960,115,COL,C,31,213,,4.69,25.1,2017
Gyorko, Jedd,576397,138,STL,3B,28,155,,4.57,25.1,2017
Vargas, Kennys,573627,142,MIN,DH,26,94,,4.7,25.1,2017
Davis, Chris,448801,110,BAL,1B,31,103,,4.67,25.1,2017
Navarro, Efren,519068,116,DET,1B,31,24,,,25,2017
Avila, Alex,488671,112,CHC,C,30,85,1,4.75,25,2017
Bird, Greg,595885,147,NYY,1B,24,50,,4.67,25,2017
Gimenez, Chris,460269,142,MIN,C,34,58,,4.75,24.9,2017
Rupp, Cameron,519237,143,PHI,C,28,104,,4.83,24.9,2017
Hanigan, Ryan,452672,115,COL,C,36,45,,4.82,24.9,2017
Rivera, René,425784,112,CHC,C,33,55,,4.84,24.9,2017
Lopez, Raffy,607257,141,TOR,C,29,14,,,24.9,2017
Castillo, Welington,456078,110,BAL,C,30,96,,4.65,24.9,2017
Nicholas, Brett,592592,140,TEX,C,28,27,,,24.9,2017
Votto, Joey,458015,113,CIN,1B,33,208,,4.77,24.9,2017
Kemp, Matt,461314,144,ATL,LF,32,169,,4.69,24.8,2017
Lind, Adam,452252,120,WSH,1B,33,106,,4.63,24.8,2017
Cabrera, Miguel,408234,116,DET,1B,34,150,,4.87,24.8,2017
Wieters, Matt,446308,120,WSH,C,31,166,,4.71,24.8,2017
Maldonado, Martín,455117,108,LAA,C,30,139,,4.86,24.8,2017
Perez, Roberto,547379,114,CLE,C,28,82,,4.8,24.8,2017
Solarte, Yangervis,500208,135,SD,2B,29,187,,4.74,24.7,2017
Gutierrez, Franklin,429711,119,LAD,LF,34,27,,4.87,24.7,2017
Alonso, Yonder,475174,136,SEA,1B,30,126,,4.88,24.6,2017
Chirinos, Robinson,455139,140,TEX,C,33,74,,4.78,24.5,2017
Posey, Buster,457763,137,SF,C,30,204,,4.7,24.5,2017
Reynolds, Mark,448602,115,COL,1B,33,159,,4.76,24.5,2017
Aguilar, Jesús,542583,158,MIL,1B,27,84,,4.76,24.5,2017
Encarnación, Edwin,429665,114,CLE,DH,34,174,,4.75,24.4,2017
Olson, Matt,621566,133,OAK,1B,23,43,,4.72,24.3,2017
Beltré, Adrián,134181,140,TEX,3B,38,145,,4.72,24.2,2017
Sucre, Jesús,491696,139,TB,C,29,53,,4.81,24.2,2017
Gallagher, Cam,595956,118,KC,C,24,11,,,24.1,2017
Bour, Justin,571506,146,MIA,1B,29,140,,4.64,24.1,2017
Canó, Robinson,429664,136,SEA,2B,34,237,,4.61,24.1,2017
Ellis, A.J.,454560,146,MIA,C,36,58,,4.87,24.1,2017
Smoak, Justin,475253,141,TOR,1B,30,169,1,4.87,24,2017
Grandal, Yasmani,518735,119,LAD,C,28,154,,4.86,24,2017
Morse, Michael,434604,137,SF,1B,35,11,,,23.9,2017
Maxwell, Bruce,622194,133,OAK,C,26,81,,4.88,23.9,2017
Bandy, Jett,542908,158,MIL,C,27,47,,4.94,23.8,2017
Moustakas, Mike,519058,118,KC,3B,28,164,,4.81,23.8,2017
Leon, Sandy,506702,111,BOS,C,28,92,,4.73,23.8,2017
Molina, Yadier,425877,138,STL,C,34,170,,4.81,23.7,2017
Valbuena, Luis,472528,108,LAA,3B,31,88,,4.94,23.6,2017
González, Adrián,408236,119,LAD,1B,35,82,,4.88,23.6,2017
Morales, Kendrys,434778,141,TOR,DH,34,189,,4.96,23.4,2017
Lobaton, Jose,446653,120,WSH,C,32,47,,4.79,23.4,2017
Montero, Miguel,471083,141,TOR,C,33,60,,4.91,23.3,2017
Sánchez, Héctor,516949,135,SD,C,27,31,,,22.9,2017
Graterol, Juan,492802,108,LAA,C,28,40,,5.07,22.9,2017
McCann, Brian,435263,117,HOU,C,33,131,,5.03,22.8,2017
Ramos, Wilson,467092,139,TB,C,29,81,,4.87,22.7,2017
Martinez, Victor,400121,116,DET,DH,38,127,,4.91,22.6,2017
Pujols, Albert,405395,108,LAA,DH,37,193,,5.11,21.8,2017
